Sample ID,Commodity,Pesticide Code,Pesticide Name,Concentration,LOD,pp_,Annotate,Quantitate,Mean,Commodity Type,Variety,Commodity Claim,Facility Type,Origin,Country,State,Quantity,EPA Tolerance (ppm)
"TX1506150020STCA1","ST","808","Fenpropathrin","0.22","0.005","M","","","O","FR","NA","NC","D","1","","CA","","2.0"
"TX1506150103STCA1","ST","B16","Pyrimethanil","0.18","0.005","M","","","O","FR","Unknown","NC","D","1","","CA","","3.0"
"TX1506150103STCA1","ST","070","Piperonyl butoxide","0.0057","0.005","M","","","O","FR","Unknown","NC","D","1","","CA","","EX3"
"TX1506150103STCA1","ST","B80","Acetamiprid","0.0039","0.0025","M","","","O","FR","Unknown","NC","D","1","","CA","","0.60"
"TX1506150103STCA1","ST","AGY","Spinetoram","0.062","0.01","M","","","O","FR","Unknown","NC","D","1","","CA","","1.0"
"TX1506150103STCA1","ST","930","Bifenthrin","0.051","0.01","M","","","O","FR","Unknown","NC","D","1","","CA","","3.0"
"TX1506150103STCA1","ST","B22","Cyprodinil","0.58","0.0025","M","","","O","FR","Unknown","NC","D","1","","CA","","5.0"
"TX1506150105STCA1","ST","AGG","Flonicamid","0.032","0.03","M","","","O","FR","N/A","NC","D","1","","CA","","1.5"
"TX1506150105STCA1","ST","B57","Quinoxyfen","0.0056","0.0025","M","","","O","FR","N/A","NC","D","1","","CA","","1.0"
"TX1506150105STCA1","ST","AKD","Penthiopyrad","0.017","0.0025","M","","","O","FR","N/A","NC","D","1","","CA","","3.0"
"TX1506150105STCA1","ST","AKS","Acequinocyl","0.015","0.01","M","","P","O","FR","N/A","NC","D","1","","CA","","0.50"
"TX1506150105STCA1","ST","679","Myclobutanil","0.013","0.01","M","","","O","FR","N/A","NC","D","1","","CA","","0.50"
"TX1506150105STCA1","ST","B22","Cyprodinil","0.3","0.0025","M","","","O","FR","N/A","NC","D","1","","CA","","5.0"
"TX1506150105STCA1","ST","B23","Fludioxonil","0.11","0.01","M","","","O","FR","N/A","NC","D","1","","CA","","3.0"
"TX1506150105STCA1","ST","930","Bifenthrin","0.064","0.01","M","","","O","FR","N/A","NC","D","1","","CA","","3.0"
"TX1506150105STCA1","ST","B72","Tetraconazole","0.043","0.0025","M","","","O","FR","N/A","NC","D","1","","CA","","0.25"
"TX1506150300STCA1","ST","B43","Thiamethoxam","0.058","0.0025","M","","","O","FR","N/A","NC","D","1","","CA","","0.30"
"TX1506150300STCA1","ST","B80","Acetamiprid","0.0076","0.0025","M","","","O","FR","N/A","NC","D","1","","CA","","0.60"
"TX1506150300STCA1","ST","A61","Triflumizole","0.05","0.005","M","","","O","FR","N/A","NC","D","1","","CA","","2.0"
"TX1506150300STCA1","ST","AES","Methoxyfenozide","0.015","0.0025","M","","","O","FR","N/A","NC","D","1","","CA","","2.0"
"TX1506150300STCA1","ST","624","Tetrahydrophthalimide (THPI)","0.62","0.01","M","","","O","FR","N/A","NC","D","1","","CA","","20.0"
"TX1506150300STCA1","ST","B22","Cyprodinil","0.15","0.0025","M","","","O","FR","N/A","NC","D","1","","CA","","5.0"
"TX1506150300STCA1","ST","B23","Fludioxonil","0.11","0.01","M","","","O","FR","N/A","NC","D","1","","CA","","3.0"
"TX1506150300STCA1","ST","B16","Pyrimethanil","0.084","0.005","M","","","O","FR","N/A","NC","D","1","","CA","","3.0"
"TX1506150406STCA1","ST","930","Bifenthrin","0.1","0.01","M","","","O","FR","NA","NC","D","1","","","","3.0"
"TX1506150406STCA1","ST","AKD","Penthiopyrad","0.0039","0.0025","M","","","O","FR","NA","NC","D","1","","","","3.0"
"TX1506150406STCA1","ST","B22","Cyprodinil","0.064","0.0025","M","","","O","FR","NA","NC","D","1","","","","5.0"
"TX1506150406STCA1","ST","B23","Fludioxonil","0.062","0.01","M","","","O","FR","NA","NC","D","1","","","","3.0"
"TX1506150409STCA1","ST","B82","Bifenazate","0.0071","0.0025","M","","P","O","FR","NA","NC","D","1","","CA","","1.5"
"TX1506150409STCA1","ST","AKU","Cyflufenamid","0.0029","0.0025","M","","","O","FR","NA","NC","D","1","","CA","","0.20"
"TX1506150409STCA1","ST","B75","Boscalid","0.27","0.005","M","","","O","FR","NA","NC","D","1","","CA","","4.5"
"TX1506150409STCA1","ST","B16","Pyrimethanil","0.25","0.005","M","","","O","FR","NA","NC","D","1","","CA","","3.0"
"TX1506150409STCA1","ST","B61","Pyraclostrobin","0.11","0.0025","M","","","O","FR","NA","NC","D","1","","CA","","1.2"
"TX1506150409STCA1","ST","B41","Fenhexamid","0.1","0.02","M","","","O","FR","NA","NC","D","1","","CA","","3.0"
"TX1506150409STCA1","ST","AGG","Flonicamid","0.085","0.03","M","","","O","FR","NA","NC","D","1","","CA","","1.5"
"TX1506150409STCA1","ST","679","Myclobutanil","0.048","0.01","M","","","O","FR","NA","NC","D","1","","CA","","0.50"
"TX1506150409STCA1","ST","AFX","Novaluron","0.033","0.02","M","","","O","FR","NA","NC","D","1","","CA","","0.45"
"TX1507200020STCA1","ST","AFX","Novaluron","0.067","0.02","M","","","O","FR","Strawberry","NC","D","1","","GA","","0.45"
"TX1507200020STCA1","ST","679","Myclobutanil","0.022","0.01","M","","","O","FR","Strawberry","NC","D","1","","GA","","0.50"
"TX1507200020STCA1","ST","ABB","Spinosad","0.013","0.0025","M","","","O","FR","Strawberry","NC","D","1","","GA","","0.90"
"TX1507200020STCA1","ST","B75","Boscalid","0.011","0.005","M","","","O","FR","Strawberry","NC","D","1","","GA","","4.5"
"TX1507200020STCA1","ST","808","Fenpropathrin","0.31","0.005","M","","","O","FR","Strawberry","NC","D","1","","GA","","2.0"
"TX1507200040STCA1P","ST","808","Fenpropathrin","0.12","0.005","M","","","O","FR","NA","NC","R","1","","CA","","2.0"
"TX1507200040STCA1P","ST","624","Tetrahydrophthalimide (THPI)","0.025","0.01","M","","","O","FR","NA","NC","R","1","","CA","","20.0"
"TX1507200040STCA1P","ST","B80","Acetamiprid","0.0067","0.0025","M","","","O","FR","NA","NC","R","1","","CA","","0.60"
"TX1507200040STCA1P","ST","B43","Thiamethoxam","0.006","0.0025","M","","","O","FR","NA","NC","R","1","","CA","","0.30"
"TX1507200040STCA1P","ST","B82","Bifenazate","0.0058","0.0025","M","","P","O","FR","NA","NC","R","1","","CA","","1.5"
"TX1507200040STCA1P","ST","B22","Cyprodinil","0.32","0.0025","M","","","O","FR","NA","NC","R","1","","CA","","5.0"
"TX1507200040STCA1P","ST","B16","Pyrimethanil","0.3","0.005","M","","","O","FR","NA","NC","R","1","","CA","","3.0"
"TX1507200040STCA1P","ST","B23","Fludioxonil","0.15","0.01","M","","","O","FR","NA","NC","R","1","","CA","","3.0"
"TX1507200107STCA1","ST","052","Malathion","0.012","0.005","M","","","O","FR","N/A","NC","D","1","","CA","","8"
"TX1507200107STCA1","ST","ALV","Spiromesifen alcohol","0.011","0.0012","M","","","O","FR","N/A","NC","D","1","","CA","","2.0"
"TX1507200107STCA1","ST","AKD","Penthiopyrad","0.068","0.0025","M","","","O","FR","N/A","NC","D","1","","CA","","3.0"
"TX1507200107STCA1","ST","930","Bifenthrin","0.035","0.01","M","","","O","FR","N/A","NC","D","1","","CA","","3.0"
"TX1507200107STCA1","ST","B22","Cyprodinil","0.013","0.0025","M","","","O","FR","N/A","NC","D","1","","CA","","5.0"
"TX1507200108STCA1","ST","AFX","Novaluron","0.024","0.02","M","","","O","FR","N/A","NC","T","1","","CA","","0.45"
"TX1507200108STCA1","ST","B61","Pyraclostrobin","0.01","0.0025","M","","","O","FR","N/A","NC","T","1","","CA","","1.2"
"TX1507200108STCA1","ST","B22","Cyprodinil","0.0037","0.0025","M","","","O","FR","N/A","NC","T","1","","CA","","5.0"
"TX1507200108STCA1","ST","B16","Pyrimethanil","0.21","0.005","M","","","O","FR","N/A","NC","T","1","","CA","","3.0"
"TX1507200108STCA1","ST","B75","Boscalid","0.042","0.005","M","","","O","FR","N/A","NC","T","1","","CA","","4.5"
"TX1507200208STCA1","ST","930","Bifenthrin","0.059","0.01","M","","","O","FR","NA","NC","D","1","","CA","","3.0"
"TX1507200208STCA1","ST","B84","Etoxazole","0.054","0.0025","M","","","O","FR","NA","NC","D","1","","CA","","0.50"
"TX1507200208STCA1","ST","B16","Pyrimethanil","0.046","0.005","M","","","O","FR","NA","NC","D","1","","CA","","3.0"
"TX1507200208STCA1","ST","AGG","Flonicamid","0.032","0.03","M","","","O","FR","NA","NC","D","1","","CA","","1.5"
"TX1507200208STCA1","ST","B82","Bifenazate","0.031","0.0025","M","","P","O","FR","NA","NC","D","1","","CA","","1.5"
"TX1507200409STCA1","ST","ALV","Spiromesifen alcohol","0.052","0.0012","M","","","O","FR","NA","NC","D","1","","CA","","2.0"
"TX1507200409STCA1","ST","AKD","Penthiopyrad","0.036","0.0025","M","","","O","FR","NA","NC","D","1","","CA","","3.0"
"TX1507200409STCA1","ST","B22","Cyprodinil","0.028","0.0025","M","","","O","FR","NA","NC","D","1","","CA","","5.0"
"TX1507200409STCA1","ST","052","Malathion","0.026","0.005","M","","","O","FR","NA","NC","D","1","","CA","","8"
"TX1507200409STCA1","ST","930","Bifenthrin","0.025","0.01","M","","","O","FR","NA","NC","D","1","","CA","","3.0"
"TX1507200409STCA1","ST","AGT","Spiromesifen","0.013","0.0025","M","","","O","FR","NA","NC","D","1","","CA","","2.0"
"TX1507200409STCA1","ST","B75","Boscalid","0.012","0.005","M","","","O","FR","NA","NC","D","1","","CA","","4.5"
"TX1507200419STCA1","ST","B43","Thiamethoxam","0.0025","0.0025","M","","","O","FR","Strawberry","NC","D","1","","CA","","0.30"
"TX1507200419STCA1","ST","B79","Trifloxystrobin","0.1","0.0025","M","","","O","FR","Strawberry","NC","D","1","","CA","","1.5"
"TX1507200419STCA1","ST","052","Malathion","0.055","0.005","M","","","O","FR","Strawberry","NC","D","1","","CA","","8"
"TX1507200419STCA1","ST","B57","Quinoxyfen","0.05","0.0025","M","","","O","FR","Strawberry","NC","D","1","","CA","","1.0"
"TX1507200419STCA1","ST","B22","Cyprodinil","0.05","0.0025","M","","","O","FR","Strawberry","NC","D","1","","CA","","5.0"
"TX1507200419STCA1","ST","B23","Fludioxonil","0.046","0.01","M","","","O","FR","Strawberry","NC","D","1","","CA","","3.0"
"TX1507200419STCA1","ST","264","Propiconazole","0.023","0.01","M","","","O","FR","Strawberry","NC","D","1","","CA","","1.3"
"TX1507200419STCA1","ST","624","Tetrahydrophthalimide (THPI)","1.3","0.01","M","","","O","FR","Strawberry","NC","D","1","","CA","","20.0"
"TX1507200419STCA1","ST","AFX","Novaluron","0.21","0.02","M","","","O","FR","Strawberry","NC","D","1","","CA","","0.45"
"TX1508170020STCA1P","ST","AKD","Penthiopyrad","0.072","0.0025","M","","","O","FR","N/A","NC","R","1","","CA","","3.0"
"TX1508170020STCA1P","ST","967","Imidacloprid","0.0061","0.005","M","","","O","FR","N/A","NC","R","1","","CA","","0.50"
"TX1508170020STCA1P","ST","B43","Thiamethoxam","0.0041","0.0025","M","","","O","FR","N/A","NC","R","1","","CA","","0.30"
"TX1508170020STCA1P","ST","AFS","Fenpyroximate","0.0034","0.0025","M","","","O","FR","N/A","NC","R","1","","CA","","1.0"
"TX1508170020STCA1P","ST","B80","Acetamiprid","0.0032","0.0025","M","","","O","FR","N/A","NC","R","1","","CA","","0.60"
"TX1508170020STCA1P","ST","B16","Pyrimethanil","0.048","0.005","M","","","O","FR","N/A","NC","R","1","","CA","","3.0"
"TX1508170020STCA1P","ST","AFX","Novaluron","0.032","0.02","M","","","O","FR","N/A","NC","R","1","","CA","","0.45"
"TX1508170020STCA1P","ST","AKW","Fluxapyroxad","0.25","0.0025","M","","","O","FR","N/A","NC","R","1","","CA","","4.0"
"TX1508170020STCA1P","ST","B61","Pyraclostrobin","0.2","0.0025","M","","","O","FR","N/A","NC","R","1","","CA","","1.2"
"TX1508170103STCA1","ST","B80","Acetamiprid","0.051","0.0025","M","","","O","FR","Unknown","NC","D","1","","CA","","0.60"
"TX1508170103STCA1","ST","AFS","Fenpyroximate","0.046","0.0025","M","","","O","FR","Unknown","NC","D","1","","CA","","1.0"
"TX1508170103STCA1","ST","B72","Tetraconazole","0.026","0.0025","M","","","O","FR","Unknown","NC","D","1","","CA","","0.25"
"TX1508170103STCA1","ST","AFX","Novaluron","0.026","0.02","M","","","O","FR","Unknown","NC","D","1","","CA","","0.45"
"TX1508170103STCA1","ST","AGG","Flonicamid","0.11","0.03","M","","","O","FR","Unknown","NC","D","1","","CA","","1.5"
"TX1508170103STCA1","ST","AKD","Penthiopyrad","0.1","0.0025","M","","","O","FR","Unknown","NC","D","1","","CA","","3.0"
"TX1508170103STCA1","ST","930","Bifenthrin","0.08","0.01","M","","","O","FR","Unknown","NC","D","1","","CA","","3.0"
"TX1508170107STCA1","ST","B80","Acetamiprid","0.062","0.0025","M","","","O","FR","N/A","NC","D","1","","CA","","0.60"
"TX1508170107STCA1","ST","930","Bifenthrin","0.054","0.01","M","","","O","FR","N/A","NC","D","1","","CA","","3.0"
"TX1508170107STCA1","ST","B72","Tetraconazole","0.021","0.0025","M","","","O","FR","N/A","NC","D","1","","CA","","0.25"
"TX1508170107STCA1","ST","B22","Cyprodinil","0.017","0.0025","M","","","O","FR","N/A","NC","D","1","","CA","","5.0"
"TX1508170107STCA1","ST","B75","Boscalid","0.012","0.005","M","","","O","FR","N/A","NC","D","1","","CA","","4.5"
"TX1508170201STCA1","ST","AKW","Fluxapyroxad","0.048","0.0025","M","","","O","FR","NA","NC","D","1","","CA","","4.0"
"TX1508170201STCA1","ST","B61","Pyraclostrobin","0.022","0.0025","M","","","O","FR","NA","NC","D","1","","CA","","1.2"
"TX1508170201STCA1","ST","930","Bifenthrin","0.015","0.01","M","","","O","FR","NA","NC","D","1","","CA","","3.0"
"TX1508170201STCA1","ST","624","Tetrahydrophthalimide (THPI)","0.11","0.01","M","","","O","FR","NA","NC","D","1","","CA","","20.0"
"TX1508170216STCA1P","ST","624","Tetrahydrophthalimide (THPI)","0.11","0.01","M","","","O","FR","NA","NC","R","1","","CA","","20.0"
"TX1508170216STCA1P","ST","B61","Pyraclostrobin","0.0074","0.0025","M","","","O","FR","NA","NC","R","1","","CA","","1.2"
"TX1508170216STCA1P","ST","AKD","Penthiopyrad","0.061","0.0025","M","","","O","FR","NA","NC","R","1","","CA","","3.0"
"TX1508170406STCA1","ST","B48","Azoxystrobin","0.075","0.0025","M","","","O","FR","NA","NC","D","1","","","","10.0"
"TX1508170406STCA1","ST","B58","Difenoconazole","0.071","0.005","M","","","O","FR","NA","NC","D","1","","","","2.5"
"TX1508170406STCA1","ST","AKW","Fluxapyroxad","0.061","0.0025","M","","","O","FR","NA","NC","D","1","","","","4.0"
"TX1508170406STCA1","ST","B80","Acetamiprid","0.032","0.0025","M","","","O","FR","NA","NC","D","1","","","","0.60"
"TX1508170406STCA1","ST","679","Myclobutanil","0.024","0.01","M","","","O","FR","NA","NC","D","1","","","","0.50"
"TX1508170406STCA1","ST","B61","Pyraclostrobin","0.023","0.0025","M","","","O","FR","NA","NC","D","1","","","","1.2"
"TX1508170406STCA1","ST","052","Malathion","0.011","0.005","M","","","O","FR","NA","NC","D","1","","","","8"
"TX1508170419STCA1","ST","B61","Pyraclostrobin","0.0071","0.0025","M","","","O","FR","Strawberries","NC","D","1","","CA","","1.2"
"TX1508170419STCA1","ST","624","Tetrahydrophthalimide (THPI)","0.057","0.01","M","","","O","FR","Strawberries","NC","D","1","","CA","","20.0"
"TX1508170419STCA1","ST","AKD","Penthiopyrad","0.05","0.0025","M","","","O","FR","Strawberries","NC","D","1","","CA","","3.0"
"TX1508170425STCA1","ST","AKW","Fluxapyroxad","0.13","0.0025","M","","","O","FR","N/A","NC","D","1","","CA","","4.0"
"TX1508170425STCA1","ST","AKD","Penthiopyrad","0.0039","0.0025","M","","","O","FR","N/A","NC","D","1","","CA","","3.0"
"TX1508170425STCA1","ST","AGG","Flonicamid","0.081","0.03","M","","","O","FR","N/A","NC","D","1","","CA","","1.5"
"TX1508170425STCA1","ST","B61","Pyraclostrobin","0.065","0.0025","M","","","O","FR","N/A","NC","D","1","","CA","","1.2"
"TX1508170425STCA1","ST","808","Fenpropathrin","0.058","0.005","M","","","O","FR","N/A","NC","D","1","","CA","","2.0"
"TX1509140020STCA1P","ST","B41","Fenhexamid","0.15","0.02","M","","","O","FR","N/A","NC","R","1","","CA","","3.0"
"TX1509140020STCA1P","ST","B61","Pyraclostrobin","0.0054","0.0025","M","","","O","FR","N/A","NC","R","1","","CA","","1.2"
"TX1509140020STCA1P","ST","B75","Boscalid","0.028","0.005","M","","","O","FR","N/A","NC","R","1","","CA","","4.5"
"TX1509140020STCA1P","ST","B43","Thiamethoxam","0.028","0.0025","M","","","O","FR","N/A","NC","R","1","","CA","","0.30"
"TX1509140020STCA1P","ST","B72","Tetraconazole","0.017","0.0025","M","","","O","FR","N/A","NC","R","1","","CA","","0.25"
"TX1509140103STCA1","ST","052","Malathion","0.027","0.005","M","","","O","FR","Unknown","NC","D","1","","CA","","8"
"TX1509140103STCA1","ST","B48","Azoxystrobin","0.0055","0.0025","M","","","O","FR","Unknown","NC","D","1","","CA","","10.0"
"TX1509140103STCA1","ST","AKW","Fluxapyroxad","0.0044","0.0025","M","","","O","FR","Unknown","NC","D","1","","CA","","4.0"
"TX1509140103STCA1","ST","070","Piperonyl butoxide","0.31","0.005","M","","","O","FR","Unknown","NC","D","1","","CA","","EX3"
"TX1509140103STCA1","ST","B75","Boscalid","0.26","0.005","M","","","O","FR","Unknown","NC","D","1","","CA","","4.5"
"TX1509140103STCA1","ST","B61","Pyraclostrobin","0.1","0.0025","M","","","O","FR","Unknown","NC","D","1","","CA","","1.2"
"TX1509140103STCA1","ST","AFX","Novaluron","0.033","0.02","M","","","O","FR","Unknown","NC","D","1","","CA","","0.45"
"TX1509140104STCA1","ST","624","Tetrahydrophthalimide (THPI)","0.26","0.01","M","","","O","FR","Unknown","NC","T","1","","CA","","20.0"
"TX1509140104STCA1","ST","B22","Cyprodinil","0.18","0.0025","M","","","O","FR","Unknown","NC","T","1","","CA","","5.0"
"TX1509140104STCA1","ST","AKW","Fluxapyroxad","0.086","0.0025","M","","","O","FR","Unknown","NC","T","1","","CA","","4.0"
"TX1509140104STCA1","ST","B23","Fludioxonil","0.068","0.01","M","","","O","FR","Unknown","NC","T","1","","CA","","3.0"
"TX1509140104STCA1","ST","930","Bifenthrin","0.068","0.01","M","","","O","FR","Unknown","NC","T","1","","CA","","3.0"
"TX1509140104STCA1","ST","B61","Pyraclostrobin","0.037","0.0025","M","","","O","FR","Unknown","NC","T","1","","CA","","1.2"
"TX1509140104STCA1","ST","B80","Acetamiprid","0.025","0.0025","M","","","O","FR","Unknown","NC","T","1","","CA","","0.60"
"TX1509140104STCA1","ST","B57","Quinoxyfen","0.0092","0.0025","M","","","O","FR","Unknown","NC","T","1","","CA","","1.0"
"TX1509140201STCA1","ST","B57","Quinoxyfen","0.0099","0.0025","M","","","O","FR","NA","NC","D","1","","CA","","1.0"
"TX1509140201STCA1","ST","B75","Boscalid","0.0058","0.005","M","","","O","FR","NA","NC","D","1","","CA","","4.5"
"TX1509140201STCA1","ST","B80","Acetamiprid","0.0029","0.0025","M","","","O","FR","NA","NC","D","1","","CA","","0.60"
"TX1509140201STCA1","ST","AFX","Novaluron","0.035","0.02","M","","","O","FR","NA","NC","D","1","","CA","","0.45"
"TX1509140201STCA1","ST","B22","Cyprodinil","0.028","0.0025","M","","","O","FR","NA","NC","D","1","","CA","","5.0"
"TX1509140216STCA1","ST","AGG","Flonicamid","0.041","0.03","M","","","O","FR","NA","NC","D","1","","CA","","1.5"
"TX1509140216STCA1","ST","B23","Fludioxonil","0.022","0.01","M","","","O","FR","NA","NC","D","1","","CA","","3.0"
"TX1509140216STCA1","ST","B75","Boscalid","0.22","0.005","M","","","O","FR","NA","NC","D","1","","CA","","4.5"
"TX1509140216STCA1","ST","B80","Acetamiprid","0.2","0.0025","M","","","O","FR","NA","NC","D","1","","CA","","0.60"
"TX1509140216STCA1","ST","B61","Pyraclostrobin","0.16","0.0025","M","","","O","FR","NA","NC","D","1","","CA","","1.2"
"TX1509140216STCA1","ST","679","Myclobutanil","0.16","0.01","M","","","O","FR","NA","NC","D","1","","CA","","0.50"
"TX1509140419STCA1P","ST","B23","Fludioxonil","0.067","0.01","M","","","O","FR","Strawberries","NC","R","1","","CA","","3.0"
"TX1509140419STCA1P","ST","967","Imidacloprid","0.012","0.005","M","","","O","FR","Strawberries","NC","R","1","","CA","","0.50"
"TX1509140419STCA1P","ST","B24","Pyriproxyfen","0.005","0.0025","M","","","O","FR","Strawberries","NC","R","1","","CA","","0.30"
"TX1509140419STCA1P","ST","ALV","Spiromesifen alcohol","0.0045","0.0012","M","","","O","FR","Strawberries","NC","R","1","","CA","","2.0"
"TX1509140419STCA1P","ST","264","Propiconazole","0.055","0.01","M","","","O","FR","Strawberries","NC","R","1","","CA","","1.3"
"TX1509140419STCA1P","ST","AFX","Novaluron","0.053","0.02","M","","","O","FR","Strawberries","NC","R","1","","CA","","0.45"
"TX1509140419STCA1P","ST","B57","Quinoxyfen","0.038","0.0025","M","","","O","FR","Strawberries","NC","R","1","","CA","","1.0"
"TX1509140419STCA1P","ST","AMC","Cyflumetofen","0.025","0.005","M","","P","O","FR","Strawberries","NC","R","1","","CA","","0.60"
