"Program","Year","Period","Week Ending","State","State ANSI","Data Item","Data label 1","Data label 2","Value","CV (%)"
"SURVEY",2004,"NOV",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"164",NA
"SURVEY",2004,"NOV",NA,"CALIFORNIA","06","WINTER - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"190",NA
"SURVEY",2004,"OCT",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"84.8",NA
"SURVEY",2004,"OCT",NA,"CALIFORNIA","06","WINTER - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"100",NA
"SURVEY",2004,"SEP",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"84",NA
"SURVEY",2004,"SEP",NA,"CALIFORNIA","06","WINTER - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"99.1",NA
"SURVEY",2004,"YEAR",NA,"CALIFORNIA","06","ACRES HARVESTED",NA,NA,"33,200",NA
"SURVEY",2004,"YEAR",NA,"CALIFORNIA","06","ACRES PLANTED",NA,NA,"33,200",NA
"SURVEY",2004,"YEAR",NA,"CALIFORNIA","06","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"53.1",NA
"SURVEY",2004,"YEAR",NA,"CALIFORNIA","06","PRODUCTION","MEASURED IN $",NA,"1,040,900,000",NA
"SURVEY",2004,"YEAR",NA,"CALIFORNIA","06","PRODUCTION","MEASURED IN CWT",NA,"19,588,000",NA
"SURVEY",2004,"YEAR",NA,"CALIFORNIA","06","YIELD","MEASURED IN CWT / ACRE",NA,"590",NA
"SURVEY",2004,"YEAR",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"62.2",NA
"SURVEY",2004,"YEAR",NA,"CALIFORNIA","06","FRESH MARKET - PRODUCTION","MEASURED IN $",NA,"922,426,000",NA
"SURVEY",2004,"YEAR",NA,"CALIFORNIA","06","FRESH MARKET - PRODUCTION","MEASURED IN CWT",NA,"14,830,000",NA
"SURVEY",2004,"YEAR",NA,"CALIFORNIA","06","PROCESSING - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"24.9",NA
"SURVEY",2004,"YEAR",NA,"CALIFORNIA","06","PROCESSING - PRODUCTION","MEASURED IN $",NA,"118,474,000",NA
"SURVEY",2004,"YEAR",NA,"CALIFORNIA","06","PROCESSING - PRODUCTION","MEASURED IN CWT",NA,"4,758,000",NA
"SURVEY",2004,"YEAR",NA,"FLORIDA","12","ACRES HARVESTED",NA,NA,"7,100",NA
"SURVEY",2004,"YEAR",NA,"FLORIDA","12","ACRES PLANTED",NA,NA,"7,100",NA
"SURVEY",2004,"YEAR",NA,"FLORIDA","12","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"109",NA
"SURVEY",2004,"YEAR",NA,"FLORIDA","12","PRODUCTION","MEASURED IN $",NA,"177,997,000",NA
"SURVEY",2004,"YEAR",NA,"FLORIDA","12","PRODUCTION","MEASURED IN CWT",NA,"1,633,000",NA
"SURVEY",2004,"YEAR",NA,"FLORIDA","12","YIELD","MEASURED IN CWT / ACRE",NA,"230",NA
"SURVEY",2004,"YEAR",NA,"FLORIDA","12","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"109",NA
"SURVEY",2004,"YEAR",NA,"FLORIDA","12","FRESH MARKET - PRODUCTION","MEASURED IN $",NA,"177,997,000",NA
"SURVEY",2004,"YEAR",NA,"FLORIDA","12","FRESH MARKET - PRODUCTION","MEASURED IN CWT",NA,"1,633,000",NA
"SURVEY",2004,"YEAR",NA,"NEW YORK","36","ACRES HARVESTED",NA,NA,"1,500",NA
"SURVEY",2004,"YEAR",NA,"NEW YORK","36","ACRES PLANTED",NA,NA,"1,700",NA
"SURVEY",2004,"YEAR",NA,"NEW YORK","36","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"160",NA
"SURVEY",2004,"YEAR",NA,"NEW YORK","36","PRODUCTION","MEASURED IN $",NA,"10,400,000",NA
"SURVEY",2004,"YEAR",NA,"NEW YORK","36","PRODUCTION","MEASURED IN CWT",NA,"65,000",NA
"SURVEY",2004,"YEAR",NA,"NEW YORK","36","YIELD","MEASURED IN CWT / ACRE",NA,"43",NA
"SURVEY",2004,"YEAR",NA,"NEW YORK","36","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"160",NA
"SURVEY",2004,"YEAR",NA,"NEW YORK","36","FRESH MARKET - PRODUCTION","MEASURED IN $",NA,"10,400,000",NA
"SURVEY",2004,"YEAR",NA,"NEW YORK","36","FRESH MARKET - PRODUCTION","MEASURED IN CWT",NA,"65,000",NA
"SURVEY",2004,"YEAR",NA,"NORTH CAROLINA","37","ACRES HARVESTED",NA,NA,"1,600",NA
"SURVEY",2004,"YEAR",NA,"NORTH CAROLINA","37","ACRES PLANTED",NA,NA,"1,700",NA
"SURVEY",2004,"YEAR",NA,"NORTH CAROLINA","37","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"90",NA
"SURVEY",2004,"YEAR",NA,"NORTH CAROLINA","37","PRODUCTION","MEASURED IN $",NA,"15,840,000",NA
"SURVEY",2004,"YEAR",NA,"NORTH CAROLINA","37","PRODUCTION","MEASURED IN CWT",NA,"176,000",NA
"SURVEY",2004,"YEAR",NA,"NORTH CAROLINA","37","YIELD","MEASURED IN CWT / ACRE",NA,"110",NA
"SURVEY",2004,"YEAR",NA,"NORTH CAROLINA","37","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"90",NA
"SURVEY",2004,"YEAR",NA,"NORTH CAROLINA","37","FRESH MARKET - PRODUCTION","MEASURED IN $",NA,"15,840,000",NA
"SURVEY",2004,"YEAR",NA,"NORTH CAROLINA","37","FRESH MARKET - PRODUCTION","MEASURED IN CWT",NA,"176,000",NA
"SURVEY",2004,"YEAR",NA,"OREGON","41","ACRES HARVESTED",NA,NA,"2,400",NA
"SURVEY",2004,"YEAR",NA,"OREGON","41","ACRES PLANTED",NA,NA,"2,800",NA
"SURVEY",2004,"YEAR",NA,"OREGON","41","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"48.9",NA
"SURVEY",2004,"YEAR",NA,"OREGON","41","PRODUCTION","MEASURED IN $",NA,"15,839,000",NA
"SURVEY",2004,"YEAR",NA,"OREGON","41","PRODUCTION","MEASURED IN CWT",NA,"324,000",NA
"SURVEY",2004,"YEAR",NA,"OREGON","41","YIELD","MEASURED IN CWT / ACRE",NA,"135",NA
"SURVEY",2004,"YEAR",NA,"OREGON","41","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"124",NA
"SURVEY",2004,"YEAR",NA,"OREGON","41","FRESH MARKET - PRODUCTION","MEASURED IN $",NA,"3,596,000",NA
"SURVEY",2004,"YEAR",NA,"OREGON","41","FRESH MARKET - PRODUCTION","MEASURED IN CWT",NA,"29,000",NA
"SURVEY",2004,"YEAR",NA,"OREGON","41","PROCESSING - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"41.5",NA
"SURVEY",2004,"YEAR",NA,"OREGON","41","PROCESSING - PRODUCTION","MEASURED IN $",NA,"12,243,000",NA
"SURVEY",2004,"YEAR",NA,"OREGON","41","PROCESSING - PRODUCTION","MEASURED IN CWT",NA,"295,000",NA
"SURVEY",2004,"YEAR",NA,"WASHINGTON","53","ACRES HARVESTED",NA,NA,"1,800",NA
"SURVEY",2004,"YEAR",NA,"WASHINGTON","53","ACRES PLANTED",NA,NA,"1,800",NA
"SURVEY",2004,"YEAR",NA,"WASHINGTON","53","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"47.8",NA
"SURVEY",2004,"YEAR",NA,"WASHINGTON","53","PRODUCTION","MEASURED IN $",NA,"7,310,000",NA
"SURVEY",2004,"YEAR",NA,"WASHINGTON","53","PRODUCTION","MEASURED IN CWT",NA,"153,000",NA
"SURVEY",2004,"YEAR",NA,"WASHINGTON","53","YIELD","MEASURED IN CWT / ACRE",NA,"85",NA
"SURVEY",2004,"YEAR",NA,"WASHINGTON","53","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"110",NA
"SURVEY",2004,"YEAR",NA,"WASHINGTON","53","FRESH MARKET - PRODUCTION","MEASURED IN $",NA,"1,870,000",NA
"SURVEY",2004,"YEAR",NA,"WASHINGTON","53","FRESH MARKET - PRODUCTION","MEASURED IN CWT",NA,"17,000",NA
"SURVEY",2004,"YEAR",NA,"WASHINGTON","53","PROCESSING - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"40",NA
"SURVEY",2004,"YEAR",NA,"WASHINGTON","53","PROCESSING - PRODUCTION","MEASURED IN $",NA,"5,440,000",NA
"SURVEY",2004,"YEAR",NA,"WASHINGTON","53","PROCESSING - PRODUCTION","MEASURED IN CWT",NA,"136,000",NA
"SURVEY",2003,"APR",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"69.5",NA
"SURVEY",2003,"AUG",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"68.1",NA
"SURVEY",2003,"AUG",NA,"CALIFORNIA","06","WINTER - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"68.1",NA
"SURVEY",2003,"DEC",NA,"FLORIDA","12","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"170",NA
"SURVEY",2003,"DEC",NA,"FLORIDA","12","SPRING - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"170",NA
"SURVEY",2003,"FEB",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"92.7",NA
"SURVEY",2003,"FEB",NA,"FLORIDA","12","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"81",NA
"SURVEY",2003,"FEB",NA,"FLORIDA","12","SPRING - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"81",NA
"SURVEY",2003,"JAN",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"105",NA
"SURVEY",2003,"JAN",NA,"FLORIDA","12","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"113",NA
"SURVEY",2003,"JAN",NA,"FLORIDA","12","SPRING - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"113",NA
"SURVEY",2003,"JUL",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"66.6",NA
"SURVEY",2003,"JUL",NA,"CALIFORNIA","06","WINTER - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"66.6",NA
"SURVEY",2003,"JUN",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"58.2",NA
"SURVEY",2003,"MAR",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"71.3",NA
"SURVEY",2003,"MAR",NA,"FLORIDA","12","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"44",NA
"SURVEY",2003,"MAR",NA,"FLORIDA","12","SPRING - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"44",NA
"SURVEY",2003,"MARKETING YEAR",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"72.8",NA
"SURVEY",2003,"MARKETING YEAR",NA,"FLORIDA","12","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"82.7",NA
"SURVEY",2003,"MARKETING YEAR",NA,"NEW YORK","36","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"155",NA
"SURVEY",2003,"MARKETING YEAR",NA,"NORTH CAROLINA","37","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"90",NA
"SURVEY",2003,"MARKETING YEAR",NA,"OREGON","41","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"115",NA
"SURVEY",2003,"MARKETING YEAR",NA,"WASHINGTON","53","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"113",NA
"SURVEY",2003,"MAY",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"64.2",NA
"SURVEY",2003,"NOV",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"165",NA
"SURVEY",2003,"NOV",NA,"CALIFORNIA","06","WINTER - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"165",NA
"SURVEY",2003,"OCT",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"100",NA
"SURVEY",2003,"OCT",NA,"CALIFORNIA","06","WINTER - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"100",NA
"SURVEY",2003,"SEP",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"86.8",NA
"SURVEY",2003,"SEP",NA,"CALIFORNIA","06","WINTER - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"86.8",NA
"SURVEY",2003,"YEAR",NA,"CALIFORNIA","06","ACRES HARVESTED",NA,NA,"29,600",NA
"SURVEY",2003,"YEAR",NA,"CALIFORNIA","06","ACRES PLANTED",NA,NA,"29,600",NA
"SURVEY",2003,"YEAR",NA,"CALIFORNIA","06","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"61.4",NA
"SURVEY",2003,"YEAR",NA,"CALIFORNIA","06","PRODUCTION","MEASURED IN $",NA,"1,172,537,000",NA
"SURVEY",2003,"YEAR",NA,"CALIFORNIA","06","PRODUCTION","MEASURED IN CWT",NA,"19,092,000",NA
"SURVEY",2003,"YEAR",NA,"CALIFORNIA","06","YIELD","MEASURED IN CWT / ACRE",NA,"645",NA
"SURVEY",2003,"YEAR",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"72.8",NA
"SURVEY",2003,"YEAR",NA,"CALIFORNIA","06","FRESH MARKET - PRODUCTION","MEASURED IN $",NA,"1,046,646,000",NA
"SURVEY",2003,"YEAR",NA,"CALIFORNIA","06","FRESH MARKET - PRODUCTION","MEASURED IN CWT",NA,"14,377,000",NA
"SURVEY",2003,"YEAR",NA,"CALIFORNIA","06","PROCESSING - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"26.7",NA
"SURVEY",2003,"YEAR",NA,"CALIFORNIA","06","PROCESSING - PRODUCTION","MEASURED IN $",NA,"125,891,000",NA
"SURVEY",2003,"YEAR",NA,"CALIFORNIA","06","PROCESSING - PRODUCTION","MEASURED IN CWT",NA,"4,715,000",NA
"SURVEY",2003,"YEAR",NA,"FLORIDA","12","ACRES HARVESTED",NA,NA,"7,100",NA
"SURVEY",2003,"YEAR",NA,"FLORIDA","12","ACRES PLANTED",NA,NA,"7,100",NA
"SURVEY",2003,"YEAR",NA,"FLORIDA","12","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"82.7",NA
"SURVEY",2003,"YEAR",NA,"FLORIDA","12","PRODUCTION","MEASURED IN $",NA,"129,177,000",NA
"SURVEY",2003,"YEAR",NA,"FLORIDA","12","PRODUCTION","MEASURED IN CWT",NA,"1,562,000",NA
"SURVEY",2003,"YEAR",NA,"FLORIDA","12","YIELD","MEASURED IN CWT / ACRE",NA,"220",NA
"SURVEY",2003,"YEAR",NA,"FLORIDA","12","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"82.7",NA
"SURVEY",2003,"YEAR",NA,"FLORIDA","12","FRESH MARKET - PRODUCTION","MEASURED IN $",NA,"129,177,000",NA
"SURVEY",2003,"YEAR",NA,"FLORIDA","12","FRESH MARKET - PRODUCTION","MEASURED IN CWT",NA,"1,562,000",NA
"SURVEY",2003,"YEAR",NA,"NEW YORK","36","ACRES HARVESTED",NA,NA,"1,500",NA
"SURVEY",2003,"YEAR",NA,"NEW YORK","36","ACRES PLANTED",NA,NA,"1,700",NA
"SURVEY",2003,"YEAR",NA,"NEW YORK","36","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"155",NA
"SURVEY",2003,"YEAR",NA,"NEW YORK","36","PRODUCTION","MEASURED IN $",NA,"7,750,000",NA
"SURVEY",2003,"YEAR",NA,"NEW YORK","36","PRODUCTION","MEASURED IN CWT",NA,"50,000",NA
"SURVEY",2003,"YEAR",NA,"NEW YORK","36","YIELD","MEASURED IN CWT / ACRE",NA,"33",NA
"SURVEY",2003,"YEAR",NA,"NEW YORK","36","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"155",NA
"SURVEY",2003,"YEAR",NA,"NEW YORK","36","FRESH MARKET - PRODUCTION","MEASURED IN $",NA,"7,750,000",NA
"SURVEY",2003,"YEAR",NA,"NEW YORK","36","FRESH MARKET - PRODUCTION","MEASURED IN CWT",NA,"50,000",NA
"SURVEY",2003,"YEAR",NA,"NORTH CAROLINA","37","ACRES HARVESTED",NA,NA,"1,700",NA
"SURVEY",2003,"YEAR",NA,"NORTH CAROLINA","37","ACRES PLANTED",NA,NA,"1,800",NA
"SURVEY",2003,"YEAR",NA,"NORTH CAROLINA","37","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"90",NA
"SURVEY",2003,"YEAR",NA,"NORTH CAROLINA","37","PRODUCTION","MEASURED IN $",NA,"15,300,000",NA
"SURVEY",2003,"YEAR",NA,"NORTH CAROLINA","37","PRODUCTION","MEASURED IN CWT",NA,"170,000",NA
"SURVEY",2003,"YEAR",NA,"NORTH CAROLINA","37","YIELD","MEASURED IN CWT / ACRE",NA,"100",NA
"SURVEY",2003,"YEAR",NA,"NORTH CAROLINA","37","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"90",NA
"SURVEY",2003,"YEAR",NA,"NORTH CAROLINA","37","FRESH MARKET - PRODUCTION","MEASURED IN $",NA,"15,300,000",NA
"SURVEY",2003,"YEAR",NA,"NORTH CAROLINA","37","FRESH MARKET - PRODUCTION","MEASURED IN CWT",NA,"170,000",NA
"SURVEY",2003,"YEAR",NA,"OREGON","41","ACRES HARVESTED",NA,NA,"2,600",NA
"SURVEY",2003,"YEAR",NA,"OREGON","41","ACRES PLANTED",NA,NA,"3,000",NA
"SURVEY",2003,"YEAR",NA,"OREGON","41","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"49.7",NA
"SURVEY",2003,"YEAR",NA,"OREGON","41","PRODUCTION","MEASURED IN $",NA,"14,675,000",NA
"SURVEY",2003,"YEAR",NA,"OREGON","41","PRODUCTION","MEASURED IN CWT",NA,"295,000",NA
"SURVEY",2003,"YEAR",NA,"OREGON","41","YIELD","MEASURED IN CWT / ACRE",NA,"115",NA
"SURVEY",2003,"YEAR",NA,"OREGON","41","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"115",NA
"SURVEY",2003,"YEAR",NA,"OREGON","41","FRESH MARKET - PRODUCTION","MEASURED IN $",NA,"2,300,000",NA
"SURVEY",2003,"YEAR",NA,"OREGON","41","FRESH MARKET - PRODUCTION","MEASURED IN CWT",NA,"20,000",NA
"SURVEY",2003,"YEAR",NA,"OREGON","41","PROCESSING - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"45",NA
"SURVEY",2003,"YEAR",NA,"OREGON","41","PROCESSING - PRODUCTION","MEASURED IN $",NA,"12,375,000",NA
"SURVEY",2003,"YEAR",NA,"OREGON","41","PROCESSING - PRODUCTION","MEASURED IN CWT",NA,"275,000",NA
"SURVEY",2003,"YEAR",NA,"WASHINGTON","53","ACRES HARVESTED",NA,NA,"1,800",NA
"SURVEY",2003,"YEAR",NA,"WASHINGTON","53","ACRES PLANTED",NA,NA,"1,800",NA
"SURVEY",2003,"YEAR",NA,"WASHINGTON","53","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"52.1",NA
"SURVEY",2003,"YEAR",NA,"WASHINGTON","53","PRODUCTION","MEASURED IN $",NA,"8,436,000",NA
"SURVEY",2003,"YEAR",NA,"WASHINGTON","53","PRODUCTION","MEASURED IN CWT",NA,"162,000",NA
"SURVEY",2003,"YEAR",NA,"WASHINGTON","53","YIELD","MEASURED IN CWT / ACRE",NA,"90",NA
"SURVEY",2003,"YEAR",NA,"WASHINGTON","53","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"113",NA
"SURVEY",2003,"YEAR",NA,"WASHINGTON","53","FRESH MARKET - PRODUCTION","MEASURED IN $",NA,"2,373,000",NA
"SURVEY",2003,"YEAR",NA,"WASHINGTON","53","FRESH MARKET - PRODUCTION","MEASURED IN CWT",NA,"21,000",NA
"SURVEY",2003,"YEAR",NA,"WASHINGTON","53","PROCESSING - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"43",NA
"SURVEY",2003,"YEAR",NA,"WASHINGTON","53","PROCESSING - PRODUCTION","MEASURED IN $",NA,"6,063,000",NA
"SURVEY",2003,"YEAR",NA,"WASHINGTON","53","PROCESSING - PRODUCTION","MEASURED IN CWT",NA,"141,000",NA
"SURVEY",2002,"APR",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"60",NA
"SURVEY",2002,"AUG",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"82.6",NA
"SURVEY",2002,"DEC",NA,"FLORIDA","12","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"162",NA
"SURVEY",2002,"FEB",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"133",NA
"SURVEY",2002,"FEB",NA,"FLORIDA","12","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"79",NA
"SURVEY",2002,"JAN",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"185",NA
"SURVEY",2002,"JAN",NA,"FLORIDA","12","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"92",NA
"SURVEY",2002,"JUL",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"53.1",NA
"SURVEY",2002,"JUN",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"57.3",NA
"SURVEY",2002,"MAR",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"96.7",NA
"SURVEY",2002,"MAR",NA,"FLORIDA","12","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"76",NA
"SURVEY",2002,"MARKETING YEAR",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"67.4",NA
"SURVEY",2002,"MARKETING YEAR",NA,"FLORIDA","12","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"87.2",NA
"SURVEY",2002,"MARKETING YEAR",NA,"NEW YORK","36","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"140",NA
"SURVEY",2002,"MARKETING YEAR",NA,"NORTH CAROLINA","37","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"85",NA
"SURVEY",2002,"MARKETING YEAR",NA,"OREGON","41","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"106",NA
"SURVEY",2002,"MARKETING YEAR",NA,"WASHINGTON","53","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"107",NA
"SURVEY",2002,"MAY",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"63.4",NA
"SURVEY",2002,"NOV",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"108",NA
"SURVEY",2002,"OCT",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"68.4",NA
"SURVEY",2002,"SEP",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"58.4",NA
"SURVEY",2002,"YEAR",NA,"CALIFORNIA","06","ACRES HARVESTED",NA,NA,"28,500",NA
"SURVEY",2002,"YEAR",NA,"CALIFORNIA","06","ACRES PLANTED",NA,NA,"28,500",NA
"SURVEY",2002,"YEAR",NA,"CALIFORNIA","06","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"57.9",NA
"SURVEY",2002,"YEAR",NA,"CALIFORNIA","06","PRODUCTION","MEASURED IN $",NA,"931,649,000",NA
"SURVEY",2002,"YEAR",NA,"CALIFORNIA","06","PRODUCTION","MEASURED IN CWT",NA,"16,097,000",NA
"SURVEY",2002,"YEAR",NA,"CALIFORNIA","06","YIELD","MEASURED IN CWT / ACRE",NA,"565",NA
"SURVEY",2002,"YEAR",NA,"CALIFORNIA","06","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"67.4",NA
"SURVEY",2002,"YEAR",NA,"CALIFORNIA","06","FRESH MARKET - PRODUCTION","MEASURED IN $",NA,"793,905,000",NA
"SURVEY",2002,"YEAR",NA,"CALIFORNIA","06","FRESH MARKET - PRODUCTION","MEASURED IN CWT",NA,"11,779,000",NA
"SURVEY",2002,"YEAR",NA,"CALIFORNIA","06","PROCESSING - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"31.9",NA
"SURVEY",2002,"YEAR",NA,"CALIFORNIA","06","PROCESSING - PRODUCTION","MEASURED IN $",NA,"137,744,000",NA
"SURVEY",2002,"YEAR",NA,"CALIFORNIA","06","PROCESSING - PRODUCTION","MEASURED IN CWT",NA,"4,318,000",NA
"SURVEY",2002,"YEAR",NA,"FLORIDA","12","ACRES HARVESTED",NA,NA,"6,900",NA
"SURVEY",2002,"YEAR",NA,"FLORIDA","12","ACRES PLANTED",NA,NA,"6,900",NA
"SURVEY",2002,"YEAR",NA,"FLORIDA","12","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"87.2",NA
"SURVEY",2002,"YEAR",NA,"FLORIDA","12","PRODUCTION","MEASURED IN $",NA,"153,472,000",NA
"SURVEY",2002,"YEAR",NA,"FLORIDA","12","PRODUCTION","MEASURED IN CWT",NA,"1,760,000",NA
"SURVEY",2002,"YEAR",NA,"FLORIDA","12","YIELD","MEASURED IN CWT / ACRE",NA,"255",NA
"SURVEY",2002,"YEAR",NA,"FLORIDA","12","FRESH MARKET - PRICE RECEIVED","MEASURED IN $ / CWT",NA,"87.2",NA
"SURVEY",2002,"YEAR",NA,"FLORIDA","12","FRESH MARKET - PRODUCTION","MEASURED IN $",NA,"153,472,000",NA
"SURVEY",2002,"YEAR",NA,"FLORIDA","12","FRESH MARKET - PRODUCTION","MEASURED IN CWT",NA,"1,760,000",NA
"SURVEY",2002,"YEAR",NA,"NEW YORK","36","ACRES HARVESTED",NA,NA,"1,400",NA
"SURVEY",2002,"YEAR",NA,"NEW YORK","36","ACRES PLANTED",NA,NA,"1,700",NA
"SURVEY",2002,"YEAR",NA,"NEW YORK","36","PRICE RECEIVED","MEASURED IN $ / CWT",NA,"140",NA
"SURVEY",2002,"YEAR",NA,"NEW YORK","36","PRODUCTION","MEASURED IN $",NA,"8,820,000",NA
"SURVEY",2002,"YEAR",NA,"NEW YORK","36","PRODUCTION","MEASURED IN CWT",NA,"63,000",NA
"SURVEY",2002,"YEAR",NA,"NEW YORK","36","YIELD","MEASURED IN CWT / ACRE",NA,"45",NA
