"Sample ID","Commod","Pesticide Code","Pesticide Name","Test Class","Concentration","LOD","pp_","Confirm 1","Confirm 2","Annotate","Quantitate","Mean","Extract","Determ","EPA Tolerance (ppm)","pesticide_name_clean"
"FL1608230049STCA1","ST","ANE","Flupyradifurone","I",0.044,0.0012,"M","LU",NA,NA,NA,"O","805","52","1.5","flupyradifurone"
"FL1608230049STCA1","ST","AGG","Flonicamid","A",0.029,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"FL1608230049STCA1","ST","930","Bifenthrin","O",0.013,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"FL1609260002STCA1","ST","808","Fenpropathrin","O",0.032,0.005,"M","GT",NA,NA,NA,"O","805","35","2","fenpropathrin"
"FL1609260002STCA1","ST","B80","Acetamiprid","A",0.027,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"FL1609260002STCA1","ST","AGG","Flonicamid","A",0.014,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"FL1609260002STCA1","ST","930","Bifenthrin","O",0.055,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"FL1609260056STCA1","ST","AFX","Novaluron","A",0.02,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"FL1609260056STCA1","ST","B80","Acetamiprid","A",0.0052,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"FL1609260073STCA1","ST","930","Bifenthrin","O",0.0032,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"FL1609260073STCA1","ST","B80","Acetamiprid","A",0.017,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"FL1609260075STCA1","ST","AGG","Flonicamid","A",0.033,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"FL1609260075STCA1","ST","B43","Thiamethoxam","A",0.019,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"FL1609260095STCA1","ST","AGG","Flonicamid","A",0.19,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"FL1609260095STCA1","ST","ANE","Flupyradifurone","I",0.0019,0.0012,"M","LU",NA,NA,NA,"O","805","52","1.5","flupyradifurone"
"MD1601270049STCA1P","ST","930","Bifenthrin","O",0.13,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"MD1601270049STCA1P","ST","AGY","Spinetoram","I",0.08,0.01,"M","LU",NA,NA,NA,"O","805","52","0.9","spinetoram"
"MD1602240001STCA1","ST","B80","Acetamiprid","A",0.0026,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"MD1602240049STCA1","ST","930","Bifenthrin","O",0.047,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"MD1603300001STCA1","ST","AGY","Spinetoram","I",0.027,0.01,"M","LU",NA,NA,NA,"O","805","52","0.9","spinetoram"
"MD1603300001STCA1","ST","AGW","Chlorantraniliprole","I",0.012,0.005,"M","LU",NA,NA,NA,"O","805","52","1","chlorantraniliprole"
"MD1603300021STCA1","ST","B80","Acetamiprid","A",0.041,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"MD1603300036STCA1","ST","967","Imidacloprid","A",0.0032,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.5","imidacloprid"
"MD1603300036STCA1","ST","AFX","Novaluron","A",0.029,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"MD1604270021STCA1","ST","930","Bifenthrin","O",0.074,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"MD1604270021STCA1","ST","AGY","Spinetoram","I",0.024,0.01,"M","LU",NA,NA,NA,"O","805","52","0.9","spinetoram"
"MD1604270036STCA1","ST","AGW","Chlorantraniliprole","I",0.16,0.005,"M","LU",NA,NA,NA,"O","805","52","1","chlorantraniliprole"
"MD1604270036STCA1","ST","AGG","Flonicamid","A",0.016,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"MD1605250001STCA1","ST","967","Imidacloprid","A",0.0049,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.5","imidacloprid"
"MD1605250033STCA1","ST","AEP","Clothianidin","F",0.0013,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.3","clothianidin"
"MD1605250033STCA1","ST","B43","Thiamethoxam","A",0.077,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"MD1605250033STCA1","ST","052","Malathion","C",0.037,0.0025,"M","LU",NA,NA,NA,"O","805","52","8","malathion"
"MD1605250036STCA1","ST","AFX","Novaluron","A",0.022,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"MD1605250036STCA1","ST","B80","Acetamiprid","A",0.094,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"MD1606290028STCA1","ST","AGY","Spinetoram","I",0.035,0.01,"M","LU",NA,NA,NA,"O","805","52","0.9","spinetoram"
"MD1606290028STCA1","ST","ANE","Flupyradifurone","I",0.087,0.0012,"M","LU",NA,NA,NA,"O","805","52","1.5","flupyradifurone"
"MD1606290036STCA1","ST","AGY","Spinetoram","I",0.046,0.01,"M","LU",NA,NA,NA,"O","805","52","0.9","spinetoram"
"MD1606290049STCA1","ST","ANE","Flupyradifurone","I",0.13,0.0012,"M","LU",NA,NA,NA,"O","805","52","1.5","flupyradifurone"
"MD1606290049STCA1","ST","AGG","Flonicamid","A",0.13,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"MD1607270001STCA1","ST","808","Fenpropathrin","O",0.62,0.005,"M","GT",NA,NA,NA,"O","805","35","2","fenpropathrin"
"MD1607270001STCA1","ST","B43","Thiamethoxam","A",0.0017,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"MD1607270001STCA1","ST","AFX","Novaluron","A",0.076,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"MD1607270033STCA1","ST","B80","Acetamiprid","A",0.2,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"MD1607270033STCA1","ST","AFX","Novaluron","A",0.05,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"MD1607270033STCA1","ST","ANE","Flupyradifurone","I",0.021,0.0012,"M","LU",NA,NA,NA,"O","805","52","1.5","flupyradifurone"
"MD1607270033STCA1","ST","930","Bifenthrin","O",0.013,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"MD1607270036STCA1","ST","AGG","Flonicamid","A",0.061,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"MD1607270039STCA1","ST","AFX","Novaluron","A",0.048,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"MD1607270039STCA1","ST","AGW","Chlorantraniliprole","I",0.038,0.005,"M","LU",NA,NA,NA,"O","805","52","1","chlorantraniliprole"
"MD1607270039STCA1","ST","B43","Thiamethoxam","A",0.02,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"MD1607270039STCA1","ST","B80","Acetamiprid","A",0.14,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"MD1608240001STCA1","ST","808","Fenpropathrin","O",0.0061,0.005,"M","GT",NA,NA,NA,"O","805","35","2","fenpropathrin"
"MD1608240047STCA1","ST","AGY","Spinetoram","I",0.01,0.01,"M","LU",NA,NA,NA,"O","805","52","0.9","spinetoram"
"MD1608240047STCA1","ST","AFX","Novaluron","A",0.055,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"MD1608240049STCA1","ST","AGW","Chlorantraniliprole","I",0.03,0.005,"M","LU",NA,NA,NA,"O","805","52","1","chlorantraniliprole"
"MD1608240049STCA1","ST","AFX","Novaluron","A",0.029,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"MD1608240049STCA1","ST","808","Fenpropathrin","O",0.0068,0.005,"M","GT",NA,NA,NA,"O","805","35","2","fenpropathrin"
"MD1608240049STCA1","ST","B43","Thiamethoxam","A",0.0063,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"MD1608240049STCA1","ST","AGG","Flonicamid","A",0.12,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"MD1609280001STCA1","ST","B80","Acetamiprid","A",0.0018,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"MD1609280001STCA1","ST","930","Bifenthrin","O",0.0084,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"MD1609280036STCA1","ST","B43","Thiamethoxam","A",0.0077,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"MD1609280036STCA1","ST","B80","Acetamiprid","A",0.0025,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"MD1609280039STCA1","ST","ANE","Flupyradifurone","I",0.0055,0.0012,"M","LU",NA,NA,NA,"O","805","52","1.5","flupyradifurone"
"MD1609280039STCA1","ST","930","Bifenthrin","O",0.055,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"MD1609280047STCA1","ST","AFX","Novaluron","A",0.049,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"MI1601260053STCA1","ST","B80","Acetamiprid","A",0.0088,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"MI1602230005STCA1","ST","B52","Buprofezin","F",0.073,0.0012,"M","LU",NA,NA,NA,"O","805","52","2.5","buprofezin"
"MI1602230007STCA1","ST","930","Bifenthrin","O",0.0099,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"MI1602230038STCA1","ST","B80","Acetamiprid","A",0.0014,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"MI1602230053STCA1","ST","930","Bifenthrin","O",0.022,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"MI1603290018STCA1","ST","AES","Methoxyfenozide","I",0.011,0.0025,"M","LU",NA,NA,NA,"O","805","52","2","methoxyfenozide"
"MI1603290021STCA1","ST","967","Imidacloprid","A",0.0053,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.5","imidacloprid"
"MI1603290021STCA1","ST","AFX","Novaluron","A",0.039,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"MI1603290030STCA1","ST","967","Imidacloprid","A",0.0078,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.5","imidacloprid"
"MI1603290038STCA1","ST","B80","Acetamiprid","A",0.027,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"MI1603290038STCA1","ST","AFX","Novaluron","A",0.022,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"MI1604260005STCA1","ST","AGW","Chlorantraniliprole","I",0.077,0.005,"M","LU",NA,NA,NA,"O","805","52","1","chlorantraniliprole"
"MI1604260006STCA1","ST","AGW","Chlorantraniliprole","I",0.046,0.005,"M","LU",NA,NA,NA,"O","805","52","1","chlorantraniliprole"
"MI1604260006STCA1","ST","AGG","Flonicamid","A",0.015,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"MI1604260030STCA1","ST","967","Imidacloprid","A",0.0038,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.5","imidacloprid"
"MI1604260030STCA1","ST","ANE","Flupyradifurone","I",0.047,0.0012,"M","LU",NA,NA,NA,"O","805","52","1.5","flupyradifurone"
"MI1604260047STCA1","ST","967","Imidacloprid","A",0.003,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.5","imidacloprid"
"MI1604260087STCA1","ST","AGG","Flonicamid","A",0.072,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"MI1604260087STCA1","ST","AGW","Chlorantraniliprole","I",0.046,0.005,"M","LU",NA,NA,NA,"O","805","52","1","chlorantraniliprole"
"MI1604260088STCA1","ST","808","Fenpropathrin","O",0.13,0.005,"M","GT",NA,NA,NA,"O","805","35","2","fenpropathrin"
"MI1604260088STCA1","ST","AGG","Flonicamid","A",0.016,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"MI1605240008STCA1","ST","B80","Acetamiprid","A",0.13,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"MI1605240008STCA1","ST","AGG","Flonicamid","A",0.013,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"MI1605240008STCA1","ST","AGW","Chlorantraniliprole","I",0.051,0.005,"M","LU",NA,NA,NA,"O","805","52","1","chlorantraniliprole"
"MI1605240008STCA1","ST","AFX","Novaluron","A",0.024,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"MI1605240047STCA1","ST","967","Imidacloprid","A",0.0072,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.5","imidacloprid"
"MI1605240047STCA1","ST","AGG","Flonicamid","A",0.29,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"MI1605240095STCA1","ST","B43","Thiamethoxam","A",0.0019,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"MI1605240095STCA1","ST","AGW","Chlorantraniliprole","I",0.033,0.005,"M","LU",NA,NA,NA,"O","805","52","1","chlorantraniliprole"
"MI1606280030STCA1","ST","AGY","Spinetoram","I",0.024,0.01,"M","LU",NA,NA,NA,"O","805","52","0.9","spinetoram"
"MI1606280053STCA1","ST","ANE","Flupyradifurone","I",0.073,0.0012,"M","LU",NA,NA,NA,"O","805","52","1.5","flupyradifurone"
"MI1606280053STCA1","ST","B80","Acetamiprid","A",0.0014,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"MI1606280096STCA1","ST","902","Endosulfan sulfate","A",0.02,0.01,"M","GT",NA,NA,NA,"O","805","35","2","endosulfan sulfate"
"MI1606280096STCA1","ST","B80","Acetamiprid","A",0.01,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"MI1606280103STCA1","ST","B80","Acetamiprid","A",0.2,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"MI1606280103STCA1","ST","AES","Methoxyfenozide","I",0.0037,0.0025,"M","LU",NA,NA,NA,"O","805","52","2","methoxyfenozide"
"MI1606280103STCA1","ST","B43","Thiamethoxam","A",0.0099,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"MI1606280103STCA1","ST","AGG","Flonicamid","A",0.12,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"MI1606280103STCA1","ST","ANE","Flupyradifurone","I",0.052,0.0012,"M","LU",NA,NA,NA,"O","805","52","1.5","flupyradifurone"
"MI1606280103STCA1","ST","338","Dichlorvos (DDVP)","C",0.03,0.02,"M","LU",NA,NA,NA,"O","805","52","1","dichlorvos (ddvp)"
"MI1606280103STCA1","ST","AGY","Spinetoram","I",0.023,0.01,"M","LU",NA,NA,NA,"O","805","52","0.9","spinetoram"
"MI1606280105STCA1","ST","930","Bifenthrin","O",0.084,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"MI1606280106STCA1","ST","B52","Buprofezin","F",0.0023,0.0012,"M","LU",NA,NA,NA,"O","805","52","2.5","buprofezin"
"MI1606280106STCA1","ST","B43","Thiamethoxam","A",0.0087,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"MI1606280106STCA1","ST","AGG","Flonicamid","A",0.049,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"MI1606280106STCA1","ST","B80","Acetamiprid","A",0.043,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"MI1607260006STCA1","ST","967","Imidacloprid","A",0.0036,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.5","imidacloprid"
"MI1607260006STCA1","ST","AGG","Flonicamid","A",0.17,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"MI1607260007STCA1","ST","930","Bifenthrin","O",0.037,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"MI1607260007STCA1","ST","B43","Thiamethoxam","A",0.0023,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"MI1607260007STCA1","ST","B80","Acetamiprid","A",0.057,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"MI1607260030STCA1","ST","B80","Acetamiprid","A",0.016,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"MI1607260030STCA1","ST","AGG","Flonicamid","A",0.14,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"MI1607260030STCA1","ST","930","Bifenthrin","O",0.028,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"MI1607260038STCA1","ST","AFX","Novaluron","A",0.04,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"MI1607260038STCA1","ST","AGG","Flonicamid","A",0.027,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"MI1607260056STCA1","ST","ANE","Flupyradifurone","I",0.032,0.0012,"M","LU",NA,NA,NA,"O","805","52","1.5","flupyradifurone"
"MI1607260056STCA1","ST","B43","Thiamethoxam","A",0.0019,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"MI1607260056STCA1","ST","B80","Acetamiprid","A",0.005,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"MI1607260056STCA1","ST","930","Bifenthrin","O",0.0036,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"MI1607260056STCA1","ST","808","Fenpropathrin","O",0.3,0.005,"M","GT",NA,NA,NA,"O","805","35","2","fenpropathrin"
"MI1607260056STCA1","ST","AGG","Flonicamid","A",0.15,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"MI1607260056STCA1","ST","AFX","Novaluron","A",0.067,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"MI1607260084STCA1","ST","052","Malathion","C",0.0038,0.0025,"M","LU",NA,NA,NA,"O","805","52","8","malathion"
"MI1608230005STCA1","ST","AFX","Novaluron","A",0.082,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"MI1608230005STCA1","ST","B43","Thiamethoxam","A",0.0048,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"MI1608230005STCA1","ST","ANE","Flupyradifurone","I",0.0038,0.0012,"M","LU",NA,NA,NA,"O","805","52","1.5","flupyradifurone"
"MI1608230005STCA1","ST","B80","Acetamiprid","A",0.026,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"MI1608230005STCA1","ST","AGG","Flonicamid","A",0.01,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"MI1608230006STCA1","ST","AGW","Chlorantraniliprole","I",0.065,0.005,"M","LU",NA,NA,NA,"O","805","52","1","chlorantraniliprole"
"MI1608230006STCA1","ST","B80","Acetamiprid","A",0.017,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"MI1608230035STCA1","ST","052","Malathion","C",0.037,0.0025,"M","LU",NA,NA,NA,"O","805","52","8","malathion"
"MI1608230035STCA1","ST","930","Bifenthrin","O",0.0042,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"MI1608230035STCA1","ST","ANE","Flupyradifurone","I",0.031,0.0012,"M","LU",NA,NA,NA,"O","805","52","1.5","flupyradifurone"
"MI1608230035STCA1","ST","AFX","Novaluron","A",0.18,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"MI1608230035STCA1","ST","AGG","Flonicamid","A",0.14,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"MI1608230088STCA1","ST","ANE","Flupyradifurone","I",0.074,0.0012,"M","LU",NA,NA,NA,"O","805","52","1.5","flupyradifurone"
"MI1608230088STCA1","ST","AFX","Novaluron","A",0.041,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"MI1608230088STCA1","ST","B80","Acetamiprid","A",0.028,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"MI1608230088STCA1","ST","930","Bifenthrin","O",0.022,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"MI1608230095STCA1","ST","AGG","Flonicamid","A",0.029,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"MI1608230095STCA1","ST","B43","Thiamethoxam","A",0.0018,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"MI1608230095STCA1","ST","B80","Acetamiprid","A",0.0097,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"MI1608230102STCA1","ST","ANE","Flupyradifurone","I",0.077,0.0012,"M","LU",NA,NA,NA,"O","805","52","1.5","flupyradifurone"
"MI1608230102STCA1","ST","AFX","Novaluron","A",0.039,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"MI1608230102STCA1","ST","B80","Acetamiprid","A",0.034,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"MI1608230102STCA1","ST","930","Bifenthrin","O",0.028,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"MI1609270006STCA1","ST","AFX","Novaluron","A",0.064,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"MI1609270006STCA1","ST","AGW","Chlorantraniliprole","I",0.0056,0.005,"M","LU",NA,NA,NA,"O","805","52","1","chlorantraniliprole"
"MI1609270030STCA1","ST","808","Fenpropathrin","O",0.0051,0.005,"M","GT",NA,NA,NA,"O","805","35","2","fenpropathrin"
"MI1609270038STCA1","ST","AGG","Flonicamid","A",0.12,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"MI1609270038STCA1","ST","AES","Methoxyfenozide","I",0.0085,0.0025,"M","LU",NA,NA,NA,"O","805","52","2","methoxyfenozide"
"MI1609270038STCA1","ST","967","Imidacloprid","A",0.011,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.5","imidacloprid"
"MI1609270047STCA1","ST","808","Fenpropathrin","O",0.013,0.005,"M","GT",NA,NA,NA,"O","805","35","2","fenpropathrin"
"MI1609270047STCA1","ST","930","Bifenthrin","O",0.054,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"MI1609280056STCA1","ST","B43","Thiamethoxam","A",0.0023,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"MI1609280056STCA1","ST","AGW","Chlorantraniliprole","I",0.015,0.005,"M","LU",NA,NA,NA,"O","805","52","1","chlorantraniliprole"
"MI1609280056STCA1","ST","930","Bifenthrin","O",0.073,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"MI1609280056STCA1","ST","B80","Acetamiprid","A",0.072,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"MI1609280084STCA1","ST","B80","Acetamiprid","A",0.0057,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"MI1609280084STCA1","ST","AGY","Spinetoram","I",0.026,0.01,"M","LU",NA,NA,NA,"O","805","52","0.9","spinetoram"
"MI1609280084STCA1","ST","052","Malathion","C",0.012,0.0025,"M","LU",NA,NA,NA,"O","805","52","8","malathion"
"NY1601190021STCA1","ST","930","Bifenthrin","O",0.026,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"NY1601190021STCA1","ST","B80","Acetamiprid","A",0.019,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"NY1601190021STCA1","ST","AGG","Flonicamid","A",0.013,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"NY1601190088STCA1","ST","B43","Thiamethoxam","A",0.0019,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"NY1601190088STCA1","ST","B80","Acetamiprid","A",0.17,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"NY1601190113STCA1","ST","930","Bifenthrin","O",0.064,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"NY1601190258STCA1","ST","B80","Acetamiprid","A",0.058,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"NY1602160068STCA1","ST","B80","Acetamiprid","A",0.35,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"NY1602160127STCA1","ST","AFX","Novaluron","A",0.087,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"NY1602160127STCA1","ST","B80","Acetamiprid","A",0.0027,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"NY1603220006STCA1","ST","967","Imidacloprid","A",0.0088,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.5","imidacloprid"
"NY1603220053STCA1","ST","967","Imidacloprid","A",0.0028,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.5","imidacloprid"
"NY1603220053STCA1","ST","AGY","Spinetoram","I",0.034,0.01,"M","LU",NA,NA,NA,"O","805","52","0.9","spinetoram"
"NY1603220079STCA1","ST","AEP","Clothianidin","F",0.0035,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.3","clothianidin"
"NY1603220079STCA1","ST","AFX","Novaluron","A",0.19,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"NY1603220079STCA1","ST","B43","Thiamethoxam","A",0.12,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.3","thiamethoxam"
"NY1603220142STCA1","ST","AGW","Chlorantraniliprole","I",0.0099,0.005,"M","LU",NA,NA,NA,"O","805","52","1","chlorantraniliprole"
"NY1603220142STCA1","ST","930","Bifenthrin","O",0.15,0.0025,"M","GT",NA,NA,NA,"O","805","35","3","bifenthrin"
"NY1603220265STCA1","ST","B80","Acetamiprid","A",0.015,0.0012,"M","LU",NA,NA,NA,"O","805","52","0.6","acetamiprid"
"NY1603220286STCA1","ST","AES","Methoxyfenozide","I",0.011,0.0025,"M","LU",NA,NA,NA,"O","805","52","2","methoxyfenozide"
"NY1603220286STCA1","ST","AGW","Chlorantraniliprole","I",0.057,0.005,"M","LU",NA,NA,NA,"O","805","52","1","chlorantraniliprole"
"NY1603220286STCA1","ST","AFX","Novaluron","A",0.044,0.02,"M","LU",NA,NA,NA,"O","805","64","0.45","novaluron"
"NY1603290079STCA1","ST","967","Imidacloprid","A",0.0036,0.0025,"M","LU",NA,NA,NA,"O","805","52","0.5","imidacloprid"
"NY1604180015STCA1","ST","AGG","Flonicamid","A",0.045,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
"NY1604180015STCA1","ST","AGW","Chlorantraniliprole","I",0.014,0.005,"M","LU",NA,NA,NA,"O","805","52","1","chlorantraniliprole"
"NY1604180053STCA1","ST","AGY","Spinetoram","I",0.045,0.01,"M","LU",NA,NA,NA,"O","805","52","0.9","spinetoram"
"NY1604180071STCA1","ST","AGG","Flonicamid","A",0.064,0.01,"M","LU",NA,NA,NA,"O","805","52","1.5","flonicamid"
